Index,Experiment,Citation,Mode,Type,SiO2,TiO2,Al2O3,Fe2O3,FeO,MgO,CaO,Na2O,K2O
30233,DWo10-1,"Longhi, J., Pan, V. (1989) The parent magmas of the SNC meteorites. Proceedings of the Lunar and Planetary Science Conference 19 451-464. ",0,Liquid,45.20000076,0.660000026,4.039999962,0,25.06999969,8.029999733,14.35999966,0.879999995,0
30234,G-19a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,71.83000183,0.230000004,12.81999969,0,1.809999943,0.280000001,1.370000005,4.659999847,2.369999886
30235,G-19b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,71.43000031,0.25,13.14000034,0,1.75,0.270000011,1.649999976,4.590000153,2.319999933
30236,G-3a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,69.30000305,0.340000004,13.75,0,1.950000048,0.430000007,1.870000005,4.71999979,2.059999943
30237,G-3b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,68.94999695,0.280000001,13.71000004,0,1.590000033,0.400000006,1.909999967,4.789999962,2.130000114
30238,G-lOa,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,72.59999847,0.280000001,12.39999962,0,1.309999943,0.25999999,1.149999976,4.449999809,2.420000076
30239,G-lOb,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,72.44000244,0.280000001,12.32999992,0,1.470000029,0.280000001,1.25,4.550000191,2.49000001
30240,G-8a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,74.93000031,0.209999993,11.77000046,0,1.100000024,0.180000007,0.889999986,4.46999979,2.25999999
30241,G-8b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,74.13999939,0.270000011,11.81999969,0,1.230000019,0.230000004,1.029999971,4.420000076,2.599999905
30242,G-6a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,76.31999969,0.230000004,11.86999989,0,1.179999948,0.140000001,0.670000017,4.21999979,2.799999952
30243,G-6b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,76.83999634,0.219999999,11.47000027,0,1.159999967,0.140000001,0.670000017,4.019999981,2.869999886
30244,G-14a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,67.47000122,0.280000001,14.65999985,0,1.539999962,0.639999986,2.450000048,4.670000076,1.789999962
30245,G-14b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,68.13999939,0.289999992,14.55000019,0,1.480000019,0.670000017,2.339999914,5.050000191,1.789999962
30246,G-15a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,68.43000031,0.280000001,14.07999992,0,2.059999943,0.519999981,2.069999933,4.599999905,1.960000038
30247,G-15b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,69.87000275,0.289999992,14.14000034,0,1.840000033,0.400000006,2.00999999,5.119999886,2.119999886
30248,G-16a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,70.41000366,0.270000011,13.40999985,0,1.600000024,0.409999996,1.679999948,4.940000057,2.170000076
30249,G-16b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,70.83000183,0.310000002,13.11999989,0,1.75,0.419999987,1.649999976,4.489999771,2.119999886
30250,G-20a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,73.19000244,0.270000011,12.77999973,0,1.24000001,0.340000004,1.220000029,4.650000095,2.309999943
30251,G-20b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,69.83999634,0.270000011,14.23999977,0,1.429999948,0.550000012,1.929999948,5.039999962,2.029999971
30252,G-22a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,65.76000214,0.330000013,15.02999973,0,2.269999981,0.620000005,2.880000114,4.800000191,1.820000052
30253,G-23a,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,72.72000122,0.180000007,12.30000019,0,1.679999948,0.129999995,1.159999967,4.539999962,2.519999981
30254,G-23b,"Gardner, J.E., Rutherford, M., Carey, S., Sigurdsson, H. (1995) Experimental constraints on pre-eruptive water contents and changing magma storage prior to explosive eruptions of Mount St Helens volcano. Bulletin of Volcanology 57 1-17. ",0,Liquid,71.55999756,0.180000007,12.51000023,0,1.75,0.159999996,1.289999962,4.369999886,2.450000048
30256,A1,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,34.20000076,0.310000002,9.859999657,0,36,10.19999981,8.270000458,0,0
30257,A2,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,36.59999847,0.460000008,10.60000038,0,31.10000038,8.550000191,10.69999981,0,0
30259,A4,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,39.40000153,0.670000017,12.39999962,0,23.60000038,6.099999905,15,0.620000005,0
30260,A5,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,40.09999847,0.699999988,12.60000038,0,22.5,6.010000229,15.5,0.579999983,0
30261,A6,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,39.59999847,0.689999998,12.80000019,0,22.39999962,5.78000021,15.5,1.090000033,0
30262,A7,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,39.90000153,1.00999999,12.30000019,0,21.89999962,5.679999828,16.89999962,0.709999979,0
30263,A8,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,39.09999847,1.080000043,12.10000038,0,21.20000076,5.460000038,16.39999962,1.429999948,0
30265,M1,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,34.59999847,0.319999993,8.159999847,0,37.5,9.449999809,6.820000172,0.02,0
30266,M2,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,37.29999924,0.50999999,11,0,30.70000076,8.590000153,10.5,0.050000001,0
30269,M5,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,39.29999924,0.839999974,12.39999962,0,22.39999962,6.690000057,14.89999962,0.660000026,0
30270,M6,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,40.59999847,0.620000005,12.60000038,0,24.20000076,5.900000095,13.60000038,0.74000001,0
30271,M7,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,40.5,0.589999974,12.10000038,0,24.20000076,5.920000076,13.60000038,1.639999986,0
30273,M9,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,40.29999924,0.819999993,12.69999981,0,20.60000038,5.070000172,14.19999981,1.620000005,0
30275,A10,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,40.09999847,0.829999983,13.10000038,0,22.10000038,6.079999924,15,0.360000014,0
30276,A11,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,45.09999847,0.340000004,10.10000038,0,22.79999924,12.60000038,7.570000172,0,0
30277,A12,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,48.70000076,0.389999986,11.5,0,18.29999924,11.10000038,8.829999924,0,0
30279,A14,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,46.29999924,0.730000019,14.30000019,0,18.39999962,7.559999943,11.19999981,0.170000002,0
30280,A15,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,49.5,0.75,13.30000019,0,17.20000076,7.440000057,11.39999962,0.079999998,0
30281,A16,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,49.40000153,0.930000007,13,0,17.39999962,7.260000229,11.80000019,0,0
30282,A17,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,49.79999924,1,12.80000019,0,17.20000076,6.699999809,11.89999962,0.569999993,0
30285,M11,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,46.20000076,0.300000012,10.39999962,0,23.70000076,12.60000038,6.090000153,0,0
30286,M12,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,49.90000153,0.379999995,10.19999981,0,19.79999924,10.80000019,7.880000114,0,0
30287,M13,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,45.70000076,0.579999983,12.89999962,0,21.60000038,7.46999979,10.10000038,0.119999997,0
30288,M14,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,49.20000076,0.600000024,13.30000019,0,18,7.010000229,10.19999981,0.340000004,0
30289,M15,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,49.20000076,0.629999995,13.69999981,0,18.89999962,7.090000153,10.60000038,0,0
30290,M16,"Jurewicz, A.J.G., Mittlefehldt, D.W., Jones, J.H. (1993) Experimental partial melting of the Allende (CV) and Murchison (CM) chondrites and the origin of asteroidal basalts. Geochimica et Cosmochimica Acta 57 2123-2139. 0016-7037/93/$6.00 + .00",0,Liquid,46.40000153,3.039999962,10.80000019,0,18.29999924,6.639999866,11.19999981,0.330000013,0
